KEY,LANGUAGE,TEXT
268894506,E,Missing parameters for override rate. 
268894500,E,Step Rates cannot contain non-ascending step
268894501,E,The first Step Rate date must be equal to the original purchase date
268894555,E,Override operator must be a different operator
268894547,E,Override operator must have Update authority to continue
268894488,E,Pending Period Not Found
268894550,E,This period overlaps with an existing activated period
268894549,E,A period with this Start Date is already activated
268894559,E,Rate is higher than 1%
268894560,E,Rate Table not found
268894546,E,Rate Table Period is currently activated
268894551,E,Rate Table Period does not exist
268894507,E,Duplicate tiers found during add
268894489,E,Specifed Period Not Found
268894543,E,Rate tiers validation failed
268894504,E,Attempt to create more steps than supported
268894505,E,Table ID 1 already exists
268435468,E,Index Exception
269222211,E,Index already exists
269222215,E,Invalid index type 
268435469,E,Index Status
269287749,E,Active
269287750,E,Created
269287748,E,Pending
268435467,E,Index Type
269156674,E,Aggregate
269156673,E,Primitive
268435470,E,Index Value Exception
269353291,E,Active Index Value cannot be deleted
269353288,E,Index Value already exists
269353293,E,1 Index is pending for2 
269353292,E,1 Index Value does not exist for 2 
268435471,E,Index Value Status
269418825,E,Index Value Created
269418826,E,Index Value Deleted
268435462,E,Pending Type
268828947,E,Activated
268828946,E,Created
268828945,E,None
268435464,E,Price Exception
268960054,E,Failed to restore activated price.
268960051,E,Failed to restore price on 1.
268960049,E,Error restoring price
268960048,E,Price already exists
268435465,E,Price Status
269025589,E,Active
269025588,E,Pending
268435459,E,rateStatus
268632326,E,Active
268632327,E,Inactive
268632325,E,Pending
268435461,E,Rate Table Type
268763407,E,All
268763470,E,Redemption Call Rate
268763431,E,CANSIM Rate
268763426,E,Client Bonus
268763472,E,Commission
268763425,E,Discretionary Adjustment
268763442,E,Max Pensionable Earnings
268763406,E,Savings
268763404,E,Simple Term
268763405,E,Step Term
268763427,E,System Tables
268763430,E,Withholding Tax Table
268435458,E,rateValue
268566787,E,Simple
268566788,E,Step
268435460,E,termUnit
268697864,E,Day
268697866,E,Month
268697865,E,Week
268697867,E,Year
268435457,E,tierType
268501280,E,Administration Unit
268501248,E,Amount
268501249,E,Frequency
268501264,E,None
268501250,E,Term
50331653,E,Admin Unit diagnostic
50659680,E,The employee's session has now been deactivated. They must logon again.
50659681,E,Password expired
50659679,E,Your session has been deactivated please logon again.
50659614,E,Active agent 1 not found
50659613,E,Admin Unit 1 does not exist
50659609,E,Unit ID already exists
50659608,E,Agent ID already exists
50659610,E,Commission record already exists
50659607,E,Institution ID already exists
50659618,E,Agent is inactive
50659615,E,Inactive agent 1L not found
50659617,E,Institution is inactive
50659616,E,Invalid active flag
50659601,E,Invalid Agent
50659600,E,Invalid Institution
50659623,E,Invalid Owning Admin Unit
50659624,E,Invalid Servicing Admin Unit
50659598,E,New password has been used before
50659599,E,Superior Admin Unit not found
50331652,E,Authority
50594057,E,Inquiry
50594058,E,Operator
50594060,E,Supervisor
50594059,E,Supv Override
50594061,E,System Admin
50331656,E,Commission source type
50856227,E,Adjustment
50856228,E,Commission
50856230,E,Commission Reversal
50856229,E,Commission Reversed
50331655,E,Commission type
50790684,E,External
50790683,E,Internal
50331658,E,Change Log details
50987308,E,Active
50987322,E,Active Inactive Agent    
50987356,E,Admn Unit Active
50987349,E,Admin Unit Address Line 1
50987350,E,Admin Unit Address Line 2
50987355,E,Admin Unit BOC
50987351,E,Admin Unit City
50987340,E,Contact Name of Admin Unit
50987341,E,Contact Title of Admin Unit
50987354,E,Admin Unit Country   
50987346,E,Admin Unit Designation
50987339,E,Admin Unit Fax
50987347,E,Admin Unit Language
50987343,E, Admin Unit Ledger Owner
50987345,E, Admin Unit Mailing Sort Code
50987352,E,Admin Unit Postal Code
50987344,E, Admin Unit Product Manager
50987353,E,Admin Unit Province
50987342,E,Admin Unit Sales Service
50987357,E,Status Updated
50987348,E,Admin Unit Sys Admin
50987338,E,Admin Unit Telephone
50987331,E,Agent Account
50987325,E,Agent Address City      
50987323,E,Agent Address Line 1 
50987324,E,Agent Address Line 2
50987358,E,Agent Bank
50987329,E,Agent Branch
50987327,E,Agent Country
50987333,E,Agent External Commission Rate   
50987332,E,Agent Internal Commission Rate
50987328,E,Agent Postal Code   
50987326,E,Agent Province 
50987330,E,Agent Transit
50987337,E,Calendar Admin Unit  
50987315,E,Institution City
50987317,E,Institution Country
50987365,E,Active
50987379,E,Authority - Administration Unit
50987385,E,Authority - Agent
50987383,E,Authority - Calendar
50987388,E,Authority - Client And Address
50987380,E,Authority - Employee
50987381,E,Authority - Employee Authority
50987382,E,Authority - Employee Password
50987390,E,Authority - Financial Adjustments
50987384,E,Authority - Financial Institution
50987371,E,Authority Level
50987389,E,Authority - Product
50987386,E,Authority - Product Definition
50987387,E,Authority - Rates
50987391,E,Authority - Report And Interfaces
50987378,E,Authority - System Operation
50987400,E,External Operator ID
50987401,E,External Reporting ID
50987367,E,First Name
50987368,E,Initial
50987369,E,Language
50987366,E,Last Name
50987376,E,Authorize - Credit Maximum
50987375,E,Authorize - Debit Maximum
50987377,E,Authorize - Discretionary Rate Adjustment
50987370,E,Password
50987373,E,Self - Credit Maximum
50987372,E,Self - Debit Maximum
50987374,E,Self - Discretionary Rate Adjustment
50987307,E,Internal
50987313,E,Institution Address Line 1
50987314,E,Institution Address Line 2
50987336,E,Name of Admin Unit
50987321,E,Name of Agent  
50987312,E,Contact Client Name
50987306,E,Institution Name
50987318,E,Institution Postal Code 
50987316,E,Institution Province
50331659,E,Diagnostic Message for Changelog errors
51052961,E,1 Admin Unit does not exist
51052947,E,CANNEX Dealer ID must be provided if CANNEX Order Network Detail information exists
51052945,E,CANNEX ID 1 already exists
51052949,E,CANNEX ID 1 cannot be changed once set
51052958,E,CANNEX Representative ID cannot be updated if CANNEX Dealer ID does not exist
51052957,E,CANNEX Representative ID does not exist while the CANNEX Dealer ID exists
51052943,E,Dealer ID 1 already exists
51052954,E,Dealer does not have a CANNEX ID
51052955,E,Dealer does not have a GICSERV ID
51052942,E,Dealer does not exist
51052845,E,Diagnostic Message for handling change log errors
51052847,E,Diagnostic Message for adding change log entry errors
51052952,E,Failed to retrieve Dealer
51052953,E,Failed to retrieve Representative
51052946,E,GICSERV Dealer ID must be provided if GICSERV Order Network Detail information exists
51052944,E,GICSERV ID 1 already exists
51052948,E,GICSERV ID 1 cannot be changed once set
51052959,E,GICSERV Representative ID cannot be updated if GICSERV Dealer ID does not exist
51052956,E,GICSERV Representative ID does not exist while the GICSERV Dealer ID exists
51052933,E,An error occurred authenticating the operator. Please try again or see your administrator for assistance.
51052934,E,No operator logged on
51052950,E,Representative ID already exists
51052960,E,Representative must be Active
51052951,E,Representative does not exist
51052935,E,Same as primary operator
50331661,E,Dealer ID Type
51184012,E,CANNEX
51184011,E,GICSERV
51184010,E,Internal
50331662,E,Distributor Type 
51249549,E,Dealer
50331654,E,Employee
50331660,E,Employee Authority
51118465,E,Inquiry
51118467,E,No Override
51118464,E,None
51118468,E,Override
51118466,E,Update
50725140,E,Insufficient authority level to update employee authority
50725141,E,Duplicate Operator ID
50725139,E,First Name missing or invalid
50725138,E,Last Name missing or invalid
50725142,E,Old password invalid
50331657,E,Change Log events
50921798,E,Admin Unit Created
50921799,E,Admin Unit Updated
50921783,E,Agent Created    
50921784,E,Agent Updated
50921826,E,Employee 1 created
50921828,E,Employee 1 password updated
50921827,E,Employee 1 updated
50921774,E,Institution Created
50921769,E,Institution Updated
50331650,E,Status
50462980,E,active
50462982,E,all
50462981,E,inactive
50331651,E,Language
50528519,E,English
50528520,E,French
50331649,E,Type
50397443,E,Head Office
50397440,E,Branch
50397441,E,Division
50397442,E,Regional Manager
184877615,E,Invalid Nominal Term Or Maturity Date
184877534,E,The Original Open Date is not valid
184877603,E,Invalid Penalty Override Amount
184877468,E,Invalid Participation Option
184877536,E,Debit/Credit option for this record type must be D
184877479,E,Invalid Payment Handling option
184877476,E,Invalid Payment Type
184877452,E,Invalid SIF client Option
184549382,E,SIF Record Process Description
184942948,E,adjust to Fair Market Value
184549381,E,SIF Record Process Diagnostic Messages
184877454,E,SIF Record Accepted but Not Processed
184877411,E,FMV adjustment failed
184877459,E,Failed to add new client
184877531,E,Failed to add client alternate address
184877391,E,Agent ID was not changed
184877533,E,Failed to attach client alternate address to as plan mailing address
184877416,E,Failed to attach client relationship to plan
184877380,E,Account Number field is blank
184877587,E,Core Instruction id field is blank
184877549,E,Blank destination plan number
184877550,E,Blank destination plan specimen plan number
184877412,E,Domestic Market Value is blank
184877483,E,EFT Account Number is blank
184877480,E,EFT Account Owner field is blank
184877374,E,First Name field is blank
184877573,E,Instant receipt number is blank
184877505,E,Institution ID is blank
184877494,E,Instruction ID field is blank
184877566,E,Interest Seed Date field is blank
184877585,E,Investment Account Number is missing
184877375,E,Last Name field is blank
184877624,E,Blank Maturity Remit Instruction ReferenceId
184877567,E,Maturity Remit Reference field is blank
184877487,E,Payee Address 1 field is blank
184877488,E,Payee Address 2 field is blank
184877489,E,Payee City field is blank
184877492,E,Payee Country field is blank
184877485,E,Payee First Name field is blank
184877486,E,Payee Last Name field is blank
184877490,E,Payee Postal Code field is blank
184877491,E,Payee Province field is blank
184877565,E,Principal Amount field is blank
184877580,E,Product id is missing
184877376,E,Residency field is blank
184877586,E,Rollover Investment NominalTerm id is missing
184877584,E,Rollover Product id is missing
184877503,E,Source Plan Type is blank
184877510,E,Blank Target Product ID
184877511,E,Blank Transfer ID
184877502,E,Transfer Type is blank
184877590,E,Transaction ID is not provided 
184877384,E,Txn Type field is blank
184877393,E,Branch was not changed
184877409,E,Cannot get Plan Balance
184877388,E,Cannot process address modification at this time
184877404,E,Cannot process non-contribution transaction at this time
184877516,E,Failed to create Cash Inspecie Deposit
184877371,E,Failed to import client address
184877417,E,Failed to update client address
184877364,E,Failed to import client record
184877370,E,Client not found
184877422,E,Client Relationship not found
184877394,E,Close Date was not changed
184877397,E,Close Reason was not changed
184877440,E,Create client failed
184877638,E,Date of Death must not be future dated
184877432,E,Defining Product type check failed
184877609,E,Defining Prod Id is Missing
184877575,E,Failed to add or update RRSP deposit instruction
184877577,E,Failed to create cash deposit transaction
184877429,E,Destination is not a plan
184877453,E,DR/CR field value doesn't match transaction type
184877418,E,Failed to find an effective client address
184877423,E,Failed to find an effective plan address
184877368,E,Failed to import FMV record
184877448,E,Find matching replace client process failed
184877436,E,RESP Role search failed
184877444,E,Find matching subscriber process failed
184877430,E,Failed to find client role by client ID
184877426,E,Gender is blank
184877554,E,Get parent role by role ID process failed
184877441,E,Get client descriptor failed
184877442,E,Get client descriptor reply failed
184877447,E,Get replace client by role ID failed
184877433,E,Search Role by Role ID failed
184877398,E,Grant Requested was not changed
184877484,E,Invalid Address type
184877535,E,Invalid adjustment type
184877498,E,Invalid Allow Non Business Day Pay Option
184877383,E,Invalid Amount
184877646,E,Invalid Amount Type
184877408,E,Invalid As Of Date
184877595,E,Invalid Change Type
184877581,E,Invalid client class
184877373,E,Invalid/Unknown Client Type
184877648,E,Invalid Close Reason
184877378,E,Invalid Contact Type
184877537,E,Invalid Creation Date
184877591,E,Invalid Cross Reference Id
184877545,E,Invalid current year 
184877542,E,Invalid current year length 
184877544,E,Invalid current year start date 
184877564,E,Invalid Date of Birth
184877465,E,Invalid Date of Birth Max
184877464,E,Invalid Date of Birth Min
184877604,E,Invalid Default Instruction
184877556,E,Invalid Depleted By Age
184877569,E,Debit/Credit option for this record type must be C
184877570,E,Invalid deposit type
184877478,E,Invalid Dollars/Percentage option
184877385,E,Invalid DR/CR option
184877547,E,Invalid EAP revert to PSE
184877481,E,Invalid EFT Bank option
184877482,E,Invalid EFT Transit option
184877509,E,Invalid Effective Date
184877496,E,Invalid Frequency
184877571,E,Invalid funds type
184877539,E,Invalid Grant Eligibility
184877538,E,Invalid Grant Requested
184877528,E,Invalid Gross/Net option
184877606,E,Invalid Investment Entry Type
184877504,E,Invalid Investment Instruction Trigger
184877645,E,Invalid Investment Type Option
184877377,E,Invalid Ltx Type
184877623,E,Invalid Maturity Remit Instruction
184877592,E,Invalid Multi Match Option
184877387,E,Invalid New Change Option
184877616,E,Invalid Nominal Term
184877631,E,Plan Type is not valid
184877381,E,Invalid Post Date
184877543,E,Invalid program length 
184877541,E,Invalid program start date 
184877546,E,Invalid program type 
184877568,E,Invalid Purchase Date 
184877613,E,Invalid Rate Guarantee Type
184877517,E,Invalid Rate Step Date and Rate Step Duration
184877572,E,Invalid receipt type
184877636,E,Record is invalid
184877644,E,Invalid record version
184877540,E,Invalid relationship to subscriber
184877639,E,Invalid Request ACESG
184877475,E,Invalid Reversal Indicator option
184877620,E,Invalid Rollover Amount
184877617,E,Invalid Rollover Instruction
184877619,E,Invalid Rollover Nominal Term
184877621,E,Invalid Rollover Percentage
184877618,E,Invalid Rollover Product Id
184877622,E,Invalid Rollover Rate Guarantee Rate
184877597,E,Invalid Rollover Rate Guarantee Type
184877557,E,Invalid Seasonal Interval Date 
184877497,E,Invalid Seed Date
184877642,E,Invalid Sibling Only
184877596,E,Invalid Source Type
184877610,E,Invalid Split Type
184877457,E,Invalid start date
184877633,E,Invalid SIF Status
184877495,E,Invalid Stop Date
184877379,E,Invalid Sub-Type
184877605,E,Invalid Sweep Saving
184877598,E,Invalid Synch Address Logic
184877593,E,Invalid Synchronize Client Logic
184877477,E,Invalid Tax Option
184877647,E,Invalid Transfer Indicator
184877548,E,Invalid transfer out type
184877406,E,Invalid Core Transaction ID
184877456,E,Invalid transaction type
184877594,E,Invalid Type
184877382,E,Invalid Value Date
184877627,E,No matching specific investment instruction entry was found
184877626,E,Failed to create investment instruction
184877425,E,Join Code is required for multiple subscribers - client not attached to plan
184877471,E,Mandatory field(s) validation failed
184877641,E,Matching PCG not found
184877445,E,Matching parent not found
184877434,E,Matching RESP Role not found
184877446,E,Matching replace client not found
184877450,E,Matching role not found
184877443,E,Matching subscriber not found
184877526,E,Failed to adjust Max Payment
184877524,E,Max Payment Adjustment failed
184877600,E,Missing owner cross reference id
184877599,E,Missing pSynchronizeAction
184877632,E,An unique non blank alternative owner cross reference id is missing for account 1
184877420,E,More than one client has the same Client ID
184877435,E,More than one matching RESP Role found
184877513,E,More than one matching transfer instructin was found
184877421,E,More Than one matching transaction was found
184877439,E,Client ID already exists once in Core with different SIN.  Another client was created.
184877449,E,Client ID already exists in Core.  Another client was created.
184877438,E,Client ID already exists once in Core with same SIN.  New client was not created.
184877493,E,Cannot find new plan within the same Link ID
184877458,E,This new plan has a close date of 1 but has not been processed
184877402,E,No change was found
184877410,E,No FMV Adjustment required
184877437,E,Nothing to process
184877469,E,Can only process new record for this record type
184877523,E,Failed to adjust Opening Balance
184877521,E,Opening Balance Adjustment failed
184877395,E,Open Date was not changed
184877396,E,Original Open Date was not changed
184877470,E,Original transaction ID is missing
184877530,E,Owner description not found
184877529,E,Successfully processed plan owner client record in the same link ID was not found
184877640,E,PCG info is missing
184877369,E,Client ID is missing
184877372,E,Failed to import plan address
184877419,E,Failed to update plan address
184877365,E,Failed to import Plan record
184877389,E,Plan not found
184877431,E,Plan search failed
184877407,E,Plan Search Reply Failed
184877390,E,Failed to update plan
184877501,E,Failed to create payment instruction
184877474,E,Failed to create payment transaction
184877472,E,Payment transaction process failed
184877514,E,Cash Inspecie deposit process stage 1 failed
184877515,E,Cash Inspecie deposit process stage 2 failed
184877460,E,Failed to process client record
184877574,E,Deposit instruction processing failed
184877576,E,Cash deposit transaction processing failed
184877629,E,Investment Entry processing failed
184877625,E,Investment Instruction processing failed
184877463,E,Failed to process RRIF plan record
184877527,E,Failed to process LRIF plan record
184877561,E,Failed to process PRIF plan record
184877499,E,Payment instruction process stage 1 failed
184877500,E,Payment instruction process stage 2 failed
184877649,E,Failed to process RDSP plan record
184877461,E,Failed to process RESP plan record
184877462,E,Failed to process RRIF plan record
184877563,E,Failed to process RRSP plan record
184877588,E,Failed to process reverse transaction
184877601,E,Term cash out transaction processing failed
184877518,E,Term Inspecie deposit process stage 1 failed
184877519,E,Term Inspecie deposit process stage 2 failed
184877579,E,Term Investment process failed
184877578,E,Term Investment process stage 1 failed
184877551,E,Transfer out transaction process stage 1 failed
184877552,E,Transfer out transaction process stage 2 failed
184877506,E,Transfer instruction process stage 1 failed
184877507,E,Transfer instruction process stage 2 failed
184877608,E,Prod Investment Instruction RefId is Missing
184877455,E,RESP beneficiary's relationship to subscriber is not parent
184877614,E,Rate Guarantee Rate is blank
184877366,E,Failed to import record
184877628,E,Record Not Processed
184877399,E,Registration Year was not changed
184877400,E,Residency was not changed
184877589,E,Transaction Reversal Failed
184877582,E,Both Role id and Person id are missing
184877583,E,Role id is missing
184877451,E,Role update failed
184877630,E,Rollover Investment Nominal Term is missing
184877424,E,SIN/BN is missing
184877392,E,Sales ID was not changed
184877637,E,Another record with the same SUBLINK_ID is rejected 
184877643,E,Set client failed
184877612,E,Split Amount Is Blank
184877611,E,Split Percentage Is Blank
184877607,E,Sub Link Id Is Missing
184877401,E,SubResidency was not changed
184877602,E,Failed to create term cash out transaction
184877520,E,Failed to process Term Inspecie transfer
184877512,E,No matching transfer instruction was found
184877553,E,Failed to create transfer out transaction
184877508,E,Failed to create transfer instruction
184877367,E,Failed to import Transaction record
184877405,E,Transaction not found
184877466,E,Unknown/Invalid LIF sub-jurisdiction code
184877562,E,Unknown/Invalid LIRA sub-jurisdiction code
184877560,E,Unknown/Invalid PRIF sub-jurisdiction code
184877413,E,Unknown record type
184877386,E,Unknown/Invalid Residency Code
184877634,E,Fail to update SIF record status
184877532,E,Add new plan mailing address stage 2 failed
184549380,E,SIF Record Process Status/Severity
184811825,E,SIF Record Accepted
184811827,E,SIF Record Accepted with Warning
184811878,E,Processing SIF Record
184811826,E,SIF Record Rejected
184549377,E,Process Control Diagnostic Messages
184615411,E,Account number already exists
184615509,E,Allowable Plan Account Number Maximum has been reached.
184615323,E,Address is missing
184615210,E,Unable to create Address
184615259,E,Agent not found
184615209,E,Unable to create Client Relationship
184615414,E,1 Invalid class name
184615169,E,Invalid defining operating account product 
184615168,E,Invalid defining plan product 
184615192,E,EFT Transit 1 does not exist
184615172,E,Inactive Admin Unit entered
184615191,E,Inactive EFT transit entered
184615271,E,Cannot purchase a plan using wrong legislated product type
184615506,E,Invalid group type
184615508,E,Joint owner must be specified.
184615491,E,Organization cannot buy this type of plan
184615175,E,Plan already exists
184615415,E,Failed to get plan node information
184615208,E,Unable to create Plan
184615507,E,Joint owner cannot be added when ownership type is sole.
184615170,E,Client unattched due to notification failure
201326594,E,Contribution
201458000,E,NEQ
201458001,E,Transfer Instruction Details
201457984,E,Transfer Guarantee Date
201457990,E,Agent
201457945,E,Agent Number
201457946,E,Agent Name
201457949,E,City
201457943,E,Contact
201457932,E,Contribution Code
201457951,E,Country
201457941,E,Expected Amount
201457937,E,Expected Date
201457986,E,Funds Type
201457989,E,Institution
201457930,E,Institution Number
201457931,E,Institution Name
201457942,E,Investment Instruction Reference
201457940,E,Investment Options
201457995,E,Jurisdiction
201457947,E,Line 1
201457948,E,Line 2
201457992,E,Note
201457944,E,Postal Code
201457950,E,Province
201457938,E,Qualified
201457939,E,Receipt
201457993,E,Receipt Required
201457987,E,Receipt Type
201457928,E,Reference ID
201457936,E,Set Up Date
201457933,E,Source Account Number
201457994,E,Source Address
201457985,E,Source System
201457934,E,Source Type
201457991,E,Specimen Plan Number
201457998,E,Spousal First Name
201457997,E,Spousal Last Name
201457999,E,Spousal SIN
201457935,E,Status
201457996,E,SubJurisdiction
201457988,E,Transfer Status
201457929,E,Transfer ID
201326593,E,Interest Display Name
201392385,E,Payment Deposition
201392387,E,First Payment Date
201392390,E,Interest Earned Interval
201392388,E,Month End
201392389,E,Pay for February 29th
201392384,E,Payment Frequency
201392391,E,Process Payment
201326595,E,Payment
201523538,E,Transfer Out
201523500,E,Account
201523499,E,Payee
201523503,E,Address Usage
201523508,E,Amortization Rate
201523509,E,Amount
201523505,E,Tax Amount Type
201523502,E,Bank
201523512,E,Depleted by Age
201523492,E,Stop Date
201523506,E,Federal/NR Amount
201523517,E,Federal/NR Percentage
201523494,E,Frequency
201523497,E,Funding Instruction
201523513,E,Gross
201523510,E,Annual Indexing
201523496,E,Next Payment
201523498,E,Payment Handling
201523511,E,% of AMP
201523507,E,Provincial Amount
201523518,E,Provincial Percentage
201523488,E,Reference ID
201523495,E,Pay Day
201523491,E,Start Date
201523504,E,Tax
201523501,E,Transit
201523493,E,Type
201523490,E,Description
201523489,E,ID
201523519,E,Withdrawal Amount
201326596,E,Payment Handling
201589052,E,Stop Date
201589050,E,Reference ID
201589051,E,ID
218103838,E,Backdated Trade Cost sort order types
220070507,E,"Investment Product ID, Trade Date, Effective Date, Plan ID"
220070506,E,"Trade Date, Effective Date, Investment Product ID, Plan ID"
220070505,E,"Trade Date, Investment Product ID, Effective Date, Plan ID"
218103844,E,Data warehouse record type
220463789,E,Address
220463790,E,Client
220463791,E,ClientRelationship
220463792,E,Plan
220463795,E,Savings
220463794,E,Term
220463793,E,Txn
218103829,E,Exception Audit Condition
219480615,E,Activated Plans with AMP for the current year but no payment in the current year
219480616,E,Activated Plans with AMP for the next year but no payment in the next year
219480791,E,Person with blank Date of Birth 
219480746,E,Closed RESP plans need termination
219480471,E,Plans with status of deceased 
219480790,E,Person with Invalid SIN
219480473,E,LIF plans where annuitant is approaching 80
219480789,E,LIF plans where annuitant is approaching the age of 90
219480472,E,LIF plans where annuitant is older than 80
219480788,E,LIF plans where annuitant is over the age of 90
219480717,E,RESP plans where RESP beneficiary does not have a specified parent
219480614,E,Activated Plans without Payment Instructions 
219480792,E,Open Plans with status of deceased
219480716,E,RESP plans where RESP beneficiary participations do not add up to 100%
219480576,E,Closed plans with a value
219480747,E,RESP plans with AIP payments should be closed by the end of February
219480748,E,RESP plans with AIP payments were not closed by the end of February
219480793,E,Plan Owners with Residency of Canada or Canada-Quebec with blank SIN
219480470,E,Plans with restricted status
219480800,E,Plans with Restricted Status- Restricted Reason: 1
219480580,E,Savings Accounts with balance below:
219480579,E,Savings Accounts with balance below: 1
219480578,E,Term Deposits with a value past its maturity date
219480715,E,RESP plans where RESP beneficiary has an annual contribution over the legislated limit
219480714,E,RESP plans where RESP beneficiary has an lifetime contribution over the legislated limit
218103842,E,HRDC sort order type
220332766,E,"sort report by Admin Unit, Plan ID"
220332673,E,Sort report by plan
220332765,E,"sort report by Product ID, Plan ID"
220332675,E,Sort report by Transaction ID
220332674,E,Sort report by HRDC ID
218103843,E,Generate interface sort order type
220398290,E,"Business Unit, Plan ID & Transaction Date"
220398213,E,Plan ID & HRSDC Txn ID
220398214,E,Reason Code & Plan ID
218103846,E,Job Definition template 
220595261,E,DS Output Screen for positional job
220595262,E,DS Output Screen for range job
220595189,E,Generic Utility Interface Screen with No Date Range
220595190,E,Generic Utility Interface Screen with End Date
220595191,E,Generic Utility Interface Screen with Date Range
220595082,E,MAG Screen Input 1
220595204,E,Operator Profile 1
220595269,E,Operator Profile 2
220594869,E,SOF Screen Input1
220594870,E,SOF Screen Input2
220594868,E,Tax Screen Input1
220594873,E,Transaction Register Screen1
220594955,E,Transaction Register Screen2
220595197,E,Transaction Register Screen3
220594871,E,Trial Balance Screen Input1
220594872,E,Trial Balance Screen Input2
220594874,E,Trial Balance Screen Input3
218103821,E,Outstanding Transfers sort order type
218956100,E,"Break - Expected Date, Plan ID "
218956102,E,"Break - Servicing Administration Unit, Plan Product ID, Expected Date, Plan ID "
218956101,E,"Break - Plan Product ID, Expected Date, Plan ID "
218103847,E,Output Definition Type 
220660419,E,Alternate Tax1
220660581,E,CCRA Contribution Receipts Output Definition
220660484,E,CORE to COINS Daily Upload Interface
220660485,E,CORE to COINS Monthly Upload Interface
220660732,E,CDIC Transaction Data
220660516,E,Consolidate Statement
220660643,E,Control Report
220660557,E,Data Warehouse
220660415,E,FCC
220660411,E,GL Daily 
220660420,E,GL Monthly
220660608,E,Generic Output Definition
220660505,E,IFDS Output Definition
220660569,E,Key Financial Transactions
220660574,E,Key Non Financial Transactions
220660416,E,Maturity
220660609,E,Purge
220660509,E,SIF
220660421,E,SOF
220660549,E,Sync Standard Output File Output Definition
220660418,E,Standard Tax
220660414,E,Statement
220660606,E,Transaction Register Accounting Adjustment
220660578,E,Tax File Output Definition
220660413,E,Term Deposit 
220660422,E,Trial Balance
220660412,E,Transaction Register
218103848,E,Output Generator Definition Type
220725965,E,Output Generator Definition Type Not Supported
220725959,E,sqr
220726226,E,Script
218103853,E,RDSP sort order type
221053889,E,"Branch ID, Plan ID"
221053892,E,Error Code
221053891,E,Plan ID
221053890,E,"Product ID, Plan ID"
218103839,E,RESP Generate Interface Error sort order types
220136083,E,By Branch
220136147,E,By Business Unit and Plan and Transaction Date
220136049,E,By Error Number
220136048,E,By Plan
218103835,E,RIC Commission Detail sort order type
219873871,E,Sort by Agent (RIC)
219873872,E,Sort by Division
218103836,E,RESP Generator Extractor Sub Type
218103837,E,Standard Interface File Log sort order types
220004962,E,"Plan Product ID, Transaction Type"
220004963,E,Transaction Type
218103840,E,Standard Interface File type
220201889,E,Client request
220201592,E,Standard Interface File type - Full
220201593,E,Standard Interface File type - Incremental
218103841,E,Standard Interface File Pre-authorized Instruction type
220267133,E,Standard Interface File Credit PAI
220267132,E,Standard Interface File Debit PAI
218103832,E,Cheque Register sort order type
219677235,E,"Batch Number, MICR Number"
219677236,E,Effective Date
218103826,E,Correspondence Source
219283818,E,System Generated Correspondence
219283819,E,User Requested Correspondence
218103822,E,Correspondence type
219021654,E,AMP statement
219022314,E,AL
219022190,E,EAP Notification
219021642,E,Opening statement
219022235,E,PG
219021883,E,RESP Parental Notification
219021641,E,Regular statement
219022315,E,TL
218103824,E,Cost of funds sort order type
219152722,E,Sort by Rates 
219152721,E,Sort by Product ID and Rates 
218103811,E,Demand account trial balance sort order    
218301093,E,Break - Plan Product ID & Investment ID
218300680,E,"Break - Superior Admin ID, Servicing Admin ID, Issuing Financial Institution & Investment Product ID"
218300682,E,Detail - Plan ID
218300681,E,"Break - Issuing Financial Institution, Plan Product ID & Investment Product ID "
218300679,E,"Break - Superior Admin ID, Servicing Admin ID, Issuing Financial Institution & Plan Product ID"
218103823,E,Correspondence Destination type
219087179,E,Local
219087180,E,Remote
218103820,E,Diagnostic message
218890902,E,"Failed to add to 1, sqlCode = 2                     "
218891186,E,Batch ID must be specified
218891177,E,Batch ID not found
218891226,E,Quebec Enterprise Number cannot be blank
218891128,E,Category 1 is missing - check configuration tables
218891168,E,Can not re-run the client purge streamer
218891327,E,Data Staging has not been completed for the date specified
218891322,E,Another Data Staging job with a greater As of Date is already started
218891320,E,Another Data Staging job with the same As of Date already exists
218891185,E,Date must be entered
218890878,E,Decimal value outside of allowable range for database collumn
218891328,E,End date cannot be earlier than Start date
218891035,E,Extract Definition needs to defined
218890549,E,Extractor restoreYourself() failed
218890548,E,Extractor storeYourself() failed
218891143,E,Failed to balance <1> purge results
218891080,E,Failed to get child transactions for transaction 1
218890867,E,"Failed to fetch from 1, sqlCode = 2"
218891235,E,This filename File has been processed
218891104,E,Date Range - Neither To or From date may be a future date
218891092,E,GL account range is out of alpha - numeric range 
218891269,E,Start Date cannot be greater than the End Date
218890887,E,This HRDC File has been processed
218891200,E,This HRSDC File has been processed
218891199,E,Header Record is missing
218891141,E,Purge stage cannot be started. Successful completion of the Identification stage is required.
218890760,E,Insufficient authority to add 1
218890757,E,Insufficient authority to execute job ID 1
218890761,E,Insufficient authority to get details for job ID 1
218890759,E,Insufficient authority to remove job ID 1
218890758,E,Insufficient authority to print/generate job ID 1
218891209,E,Interface has already been generated.
218891098,E,Invalid Admin Unit
218891100,E,Date Range - 1
218890838,E,Division Does Not Exist
218891099,E,Invalid Operator Id
218891290,E,Invalid Output Definition
218891086,E,"For Plan Selection, cannot specify Close status to generate file output"
218891093,E,Only Detail Print Option can be selected for File Output
